AuthorID,Author,Date_original,Date,Content,Attachments,Reactions,
5.33E+17,__fiddy__,2022/11/20 下午12:20,2022/11/20,Nope.,,,
7.39E+17,chanho,2022/11/20 下午5:45,2022/11/20,“I don’t see why anyone would be against this proposal or this pool.�?�?some proposers need to think harder why their idea isn’t great,,,
7.39E+17,chanho,2022/11/20 下午5:45,2022/11/20,"Tbf, that’s what discussion is for",,,
7.39E+17,chanho,2022/11/20 下午5:46,2022/11/20,"meaninglessly creating votes when feedback is negative is just wasting people’s time. Not a good way to build rep, fyi for anyone reading this.",,Curve (1),
7.39E+17,chanho,2022/11/20 下午5:47,2022/11/20,:PES_SadShrug:,,,
8.92E+17,rickybharti,2022/11/21 上午5:51,2022/11/21,"**5-10k users for Curve Finance in 1 week**

If you're like most dApps I speak with, you want more users.

Shardeum is an EVM-based L1 that increases TPS capacity with each node added to the network using dynamic state sharding. 

Here's some links :
🌱 Seed Funding : 18.1 Million Dollars
💰 Valuation : 200 Million Dollars
Discord Members : 102K Community 
Twitter :  79k Followers - https://twitter.com/shardeum
🧪 Active Users : 270k
⛓️ Contracts Deployed :  1750+

We've raised $18.2mm in seed funding and have 270k users on our testnet ready to use dapps like yours. 

https://www.coindesk.com/business/2022/10/18/blockchain-shardeum-raises-182m-to-tackle-slow-traffic-high-fees/

Our Co-Founder, Nischal Shetty, is the Founder & CEO of India's largest exchange, WazirX. Nischal can ensure everyone in our community knows about Curve Finance. 

Would you like to learn how we can help you acquire 5-10k users for Curve Finance in 1 week?

Thank you very much, (Tagging @fiddy )",,,
7.39E+17,chanho,2022/11/21 上午5:59,2022/11/21,> Contact: Company name,,,
7.39E+17,chanho,2022/11/21 上午5:59,2022/11/21,:kekdrive:,,,
8.92E+17,rickybharti,2022/11/21 上午6:02,2022/11/21,:chad:,,,
7.96E+17,apetogether,2022/11/21 下午6:38,2022/11/21,"Hey all, have an idea for a new product that could be offered by curve. Could be a standalone protocol but think it works best within curve ecosystem. I’d like to bring it forward as a community discussion (not a proposal). I don’t see a place to submit something like this on curve governance (similar to uni or sushi discussions). What’s the best way forward?",,,
7.95E+17,benny_lada,2022/11/21 下午7:46,2022/11/21,https://gov.curve.fi or this channel,,,
7.96E+17,apetogether,2022/11/22 上午8:23,2022/11/22,So it needs to be done as a proposal then,,,
4.26E+17,pilotvietnam,2022/11/22 上午9:33,2022/11/22,"Just create a thread on gov for now. Let users read and give you feedback. If it's something the DAO is interested in, it's possible we could approve a grant for it to be built.",,,
7.96E+17,apetogether,2022/11/22 上午11:47,2022/11/22,Understood & thank you,,Curve (1),
7.99E+17,oleksiynov,2022/11/23 上午9:01,2022/11/23,"Hello,

Sometime ago, Celo community made a forum post proposing to add  cUSD/FRAXBP pool to the gauge controller. Please take a look if you haven't yet:https://gov.curve.fi/t/proposal-to-add-cusd-3crv-to-the-gauge-controller/4421
On-chain gauge vote was deployed yesterday: https://dao.curve.fi/vote/ownership/232

It will be cool to get support from the community!

I am with Mento Labs team and happy to answer any of your questions about cUSD and Mento platform.",,Curve (4),
8.57E+17,web3eg#0375,2022/11/28 下午1:41,2022/11/28,"Hey there, I work at Gelato Network and made a proposal to use Gelato to automate some functions in VeTokens. Would love to get in touch with the team: https://gov.curve.fi/t/gelato-smart-contract-automation-service/4570?u=web3e",,Curve (3),
7.39E+17,chanho,2022/11/29 上午12:30,2022/11/29,Would be a better “proposal�?if it were more specific and not a copy-paste,,,
5.33E+17,__fiddy__,2022/11/29 上午3:53,2022/11/29,"It would be cool to mention what you want to exactly automate, how the costs are etc. in that proposal. Otherwise its hard to get attention.

I’ve heard good things about gelato 😌",,,
2.66E+17,gunboats69,2022/11/30 上午11:01,2022/11/30,ain't we need to setup new btc pool from ren sunsetting btc pool? 🤔,https://cdn.discordapp.com/attachments/745257323487953036/1047542993516777583/image.png,,
7.62E+17,mimaklas,2022/11/30 上午11:02,2022/11/30,you can create a factory pool (if you want),,,
7.62E+17,mimaklas,2022/11/30 上午11:03,2022/11/30,(without renBTC of course),,,
2.66E+17,gunboats69,2022/11/30 上午11:03,2022/11/30,yeah i'm pinging snx tc to set it up,,,
7.62E+17,mimaklas,2022/11/30 上午11:03,2022/11/30,nice,,,
7.62E+17,mimaklas,2022/11/30 上午11:04,2022/11/30,can be a plain pool e.g. wBTC / sBTC,,,
5.33E+17,__fiddy__,2022/12/1 上午12:11,2022/12/1,Its happening yes. We’re already discussing this internally.,,,
5.33E+17,__fiddy__,2022/12/1 上午12:11,2022/12/1,But not factory pool. We need a new base pool for btc.,,,
4.56E+17,Deleted User,2022/12/1 上午4:00,2022/12/1,"@gerrit@michwill@mrblock.tw

Hi! I would like to discuss a potential partnership that will enable instant purchases of $CRV token using Credit Cards directly from your website. I represent https://uniramp.com a fiat-to-token infrastructure provider for crypto tokens.

Let me know if we can schedule a meeting.",,,
9.06E+17,dookeygrinder#1820,2022/12/1 上午4:11,2022/12/1,You can make a proposal here https://gov.curve.fi,,,
8.42E+17,abonchain,2022/12/4 下午10:32,2022/12/4,in which stage is the curve stablecoin in? just the whitepaper?,,,
5.33E+17,__fiddy__,2022/12/4 下午10:39,2022/12/4,Well the full technical implementation is public as well,,,
8.42E+17,abonchain,2022/12/4 下午11:05,2022/12/4,what do you mean by that,,,
5.33E+17,__fiddy__,2022/12/4 下午11:53,2022/12/4,"Contracts are out, backend is out. We’re waiting in finalising audits and fe, afaik. But no definitive dates.",,,
8.42E+17,abonchain,2022/12/5 上午1:52,2022/12/5,can you share me the link to the contract?,,,
5.33E+17,__fiddy__,2022/12/5 上午1:53,2022/12/5,Github,,,
5.33E+17,__fiddy__,2022/12/5 上午1:53,2022/12/5,See #technical-docs,,,
8.42E+17,abonchain,2022/12/5 上午1:55,2022/12/5,will CRV token be used for collateral purpose?,,,
5.33E+17,__fiddy__,2022/12/5 上午1:56,2022/12/5,Maybe as a CRVETH lp token.,,,
8.42E+17,abonchain,2022/12/5 上午1:56,2022/12/5,that will be discussed in the governance proposal i suppose?,,,
5.33E+17,__fiddy__,2022/12/5 上午1:57,2022/12/5,For sure,,,
5.33E+17,__fiddy__,2022/12/5 上午1:57,2022/12/5,It needs a good amount of due diligence and scrutiny and simulations,,,
8.42E+17,abonchain,2022/12/5 上午2:00,2022/12/5,"nothing is sure regarding what the collaterals will be right now, the focus is on audits then?",,,
4.26E+17,pilotvietnam,2022/12/5 上午11:03,2022/12/5,We've heard ETH to start possibly but nothing confirmed,,,
9.14E+17,50shadesofgwei,2022/12/5 上午11:26,2022/12/5,,https://cdn.discordapp.com/attachments/745257323487953036/1049361160161460304/Screenshot_2022-12-05_at_11.25.46.png,,
9.14E+17,50shadesofgwei,2022/12/5 上午11:26,2022/12/5,"Just out of interest, has this ever been used?",,,
7.62E+17,mimaklas,2022/12/5 上午11:35,2022/12/5,the emergency DAO?,,,
7.62E+17,mimaklas,2022/12/5 上午11:35,2022/12/5,yep,,,
7.62E+17,mimaklas,2022/12/5 上午11:36,2022/12/5,e.g. here https://gov.curve.fi/t/the-curve-emergency-dao-has-killed-the-usdm-gauge/2307,,,
9.14E+17,50shadesofgwei,2022/12/5 下午1:07,2022/12/5,thanks!,,,
9.14E+17,50shadesofgwei,2022/12/5 下午1:09,2022/12/5,"also, what happened with the eisenberg price manipulation thing? apologies for ignorance",,,
4.26E+17,pilotvietnam,2022/12/5 下午1:14,2022/12/5,"Think Aave ended up with a bit over 1m in bad debt and they froze the ability to  use  ""altcoins"" as collateral",,,
7.62E+17,mimaklas,2022/12/5 下午1:18,2022/12/5,yeah around 2.6M CRV bad debt,,,
9.14E+17,50shadesofgwei,2022/12/5 下午2:25,2022/12/5,"gotcha, thx",,,
8.62E+17,PedroNegron#1183,2022/12/5 下午5:28,2022/12/5,"Hello everyone, is there any information for when will the OP distributions begin? I saw the forum post passed",,,
7.62E+17,mimaklas,2022/12/5 下午5:29,2022/12/5,there will be used for bribes afaik through votium (OP netwokr),,,
7.62E+17,mimaklas,2022/12/5 下午5:30,2022/12/5,not sure when,,,
7.62E+17,mimaklas,2022/12/5 下午5:32,2022/12/5,https://twitter.com/WormholeOracle/status/1591641312310472706?s=20&t=IcALdpIImHi7sUDF3RXrBA,,,
8.62E+17,PedroNegron#1183,2022/12/5 下午5:32,2022/12/5,So they will not be directly distributed through to the pools?,,,
8.62E+17,PedroNegron#1183,2022/12/5 下午5:32,2022/12/5,Thanks for answering!,,,
7.62E+17,mimaklas,2022/12/5 下午5:32,2022/12/5,no worries ser,,,
7.56E+17,0x_zack,2022/12/7 下午8:14,2022/12/7,why is there no bribe rewards to claim this week?,,,
7.62E+17,mimaklas,2022/12/7 下午8:14,2022/12/7,for which gauge?,,,
7.62E+17,mimaklas,2022/12/7 下午8:15,2022/12/7,CRV bribes (for crv-eth and tricrypto pools) is here https://votemarket.stakedao.org/ and is available for claim,,,
7.56E+17,0x_zack,2022/12/7 下午8:47,2022/12/7,mim,,,
7.62E+17,mimaklas,2022/12/7 下午8:48,2022/12/7,Should be available for claim later today,,,
7.62E+17,mimaklas,2022/12/7 下午8:48,2022/12/7,From ybribe,,,
7.62E+17,mimaklas,2022/12/7 下午8:48,2022/12/7,"Give it some time, and check back later",,,
7.56E+17,0x_zack,2022/12/7 下午8:57,2022/12/7,ok thanks,,Curve (1),
7.86E+17,0xrock,2022/12/8 下午1:18,2022/12/8,"Hi guys, @PilotVietnam asked to post here:
It's Rock form ChainVine. We enable DeFi projects to spin up own on-chain referral marketing campaigns (e.g., earn 1 CRV when someone performs and on-chain action trough your link). 

We'd be interested in helping you out with leveraging your community to achieve on-chain goals. Who would be the right person to talk to? 🙂
https://www.chainvine.xyz/",,"🐘 (1),Curve (1)",
7.39E+17,chanho,2022/12/8 下午2:20,2022/12/8,Does not really sound like the kind of thing we would be interested in.,,,
7.39E+17,chanho,2022/12/8 下午2:21,2022/12/8,"If you make a more detailed proposal or agenda of what would be discussed, that might help garner interest",,,
1.05E+18,chewsizzle,2022/12/8 下午8:03,2022/12/8,"Hey team, hope you guys are going well! I'm one of the partnerships managers over at CryptoTaxCalculator (https://cryptotaxcalculator.io/) and we're currently chatting to a bunch of different web3 communities to help educate them on crypto taxes (given it's such a grey area). 

We're essentially a crypto tax software for degens, crypto & nft traders and investors, been around for a few years now and we're backed by Coinbase Ventures.

We'd love to see if you guys would potentially be interested in a collaboration given the DeFi support we have on our platform. We could help educate your community in the form of an AMA or Twitter space, provide support articles on how to handle specific DeFi transactions from a tax point of view and potentially offer some sort of discount to your community. Let me know if this is of any interest and happy to chat further over a call.  🙂",,,
7.86E+17,0xrock,2022/12/9 上午8:01,2022/12/9,Thanks for the feedback @chanho! Happy to create a solid proposal. Could you guys please help me understand what would be highest prio on-chain action you'd like to incentivise and have people talk about?,,,
7.39E+17,chanho,2022/12/9 下午3:14,2022/12/9,Voting,,,
7.39E+17,chanho,2022/12/9 下午3:14,2022/12/9,"But giving CRV to vote doesn’t make sense. It’s more like the opposite, the way it’s setup",,,
7.86E+17,0xrock,2022/12/12 下午1:53,2022/12/12,"I see. Thanks @chanho. When you say voting, are you talking about voting participation? Or more general increase of CRV demand (voting on gauges being its core utility)?",,,
7.39E+17,chanho,2022/12/12 下午2:14,2022/12/12,More actual voting,,,
7.86E+17,0xrock,2022/12/13 上午5:13,2022/12/13,Setting voting as trigger event for is doable through our SDK. In that case you can reward referrers (community generating custom links) and/or users voting through the custom link. Does this sound interesting?,,,
1.41E+17,jam1931,2022/12/15 下午1:34,2022/12/15,"Hey Curve community - we are looking for people and DAOs to pilot test our MVP Anon forum. We want to build a decentralized and anonymous platform to facilitate meaningful and insightful discourse that further facilitates DAOs to act more effectively and efficiently. First things first, we have built an anonymous forum (via semaphore) and we are collecting people to try it out 🙂 

We are bringing privacy to the forums because we believe anonymity can bring about change in the group think problem that DAOs are facing. Anonymity brings people down to a horizontal organization and we believe this can partly tackle the problem! We have a couple of other iterations in mind but would love some feedback! 

Please reply here or DMs are welcome too!",,,
9.83E+17,ArthurMorgan#5615,2022/12/15 下午8:35,2022/12/15,"ThunderCore proposal posted on Curve Gov. !! Loving both of the community trying to work on together, i hope this proposal to pass!
I'm buying more CRV to vote for this proposal ☺️  We either to choose to wait for the bull to come or we make one! LFG!!
https://gov.curve.fi/t/proposal-to-deploy-curve-on-thundercore/4648?u=oxoscar",,Curve (1),
4.56E+17,Deleted User,2022/12/16 上午6:46,2022/12/16,We need to decrease the 10 days limit for gauge voting.,,,
4.56E+17,Deleted User,2022/12/16 上午6:46,2022/12/16,I'm getting trolled in vote bribe pools and the 10 days it's a big probelm.,,,
4.56E+17,Deleted User,2022/12/16 上午6:47,2022/12/16,How do I make an official proposal?,,,
7.62E+17,mimaklas,2022/12/16 上午6:57,2022/12/16,the 10 days is to prevent manipulation and abuse of the gauge weight system. 10 days prevents the week to week change,,,
4.56E+17,Deleted User,2022/12/16 上午7:02,2022/12/16,"yeah but it hurts when some1 trolls the pool and the 21% apr becomes 10%. 😦 I woul've changed my vote, but, I can't now. 😦",,,
7.62E+17,mimaklas,2022/12/16 上午7:03,2022/12/16,which APR went 10%? from 21%,,,
4.56E+17,Deleted User,2022/12/16 上午7:04,2022/12/16,"mim+3crv

but, which one is not the point.",,,
4.56E+17,Deleted User,2022/12/16 上午7:04,2022/12/16,"the point is, things like this happens. 😦",,,
7.62E+17,mimaklas,2022/12/16 上午7:04,2022/12/16,"i guess because is too early, and they haven't topped up the bribes yet",,,
4.56E+17,Deleted User,2022/12/16 上午7:05,2022/12/16,it was 21% yday. 😄,,,
4.56E+17,Deleted User,2022/12/16 上午7:06,2022/12/16,we need to find a way to fix this.,,,
7.62E+17,mimaklas,2022/12/16 上午7:06,2022/12/16,wait for the topped up?,,,
7.62E+17,mimaklas,2022/12/16 上午7:06,2022/12/16,the new weekly spell bribes,,,
7.62E+17,mimaklas,2022/12/16 上午7:06,2022/12/16,topped up the bribes is a weekly thing,,,
4.56E+17,Deleted User,2022/12/16 上午7:06,2022/12/16,"no, i mean a way to change the vote",,,
7.62E+17,mimaklas,2022/12/16 上午7:06,2022/12/16,nah,,,
4.56E+17,Deleted User,2022/12/16 上午7:07,2022/12/16,make it so you can't change the vote 24hours before the reset,,,
